,Time,temperature,humidity,tvoc,co2
4766,2020-05-28T12:02:27Z,26.63,58.825,100.333333333333,1063.16666666667
4767,2020-05-28T11:32:27Z,26.6966666666667,59.33,94.1666666666667,1020.5
4768,2020-05-28T11:02:27Z,26.7883333333333,59.395,89.5,990.5
4769,2020-05-28T10:32:27Z,26.8633333333333,59.6416666666667,90.6666666666667,997.5
4770,2020-05-28T10:02:27Z,26.9183333333333,59.735,89,987.833333333334
4771,2020-05-28T09:32:27Z,26.9383333333333,59.8366666666667,92.3333333333333,1008.83333333333
4772,2020-05-28T09:02:27Z,26.925,59.8733333333333,93.5,1015.83333333333
4773,2020-05-28T08:32:27Z,26.89,59.805,100,1058.5
4774,2020-05-28T08:02:27Z,26.8083333333333,59.765,109.333333333333,1123
4775,2020-05-28T07:32:27Z,26.6683333333333,59.7916666666667,104.166666666667,1087.5
4776,2020-05-28T07:02:27Z,26.3833333333333,60.215,92.5,1011
4777,2020-05-28T06:32:27Z,25.9883333333333,60.85,90.8333333333333,1000.83333333333
4778,2020-05-28T06:02:27Z,25.565,61.5066666666667,101.166666666667,1068
4779,2020-05-28T05:32:27Z,25.2583333333333,61.7516666666667,105,1093.83333333333
4780,2020-05-28T05:02:27Z,25.2333333333333,61.7466666666667,100.166666666667,1060.83333333333
4781,2020-05-28T04:32:27Z,25.255,61.6783333333333,93.3333333333333,1015.83333333333
4782,2020-05-28T04:02:27Z,25.2633333333333,61.625,90.1666666666667,993.5
4783,2020-05-28T03:32:27Z,25.29,61.5666666666667,87.6666666666667,977.666666666667
4784,2020-05-28T03:02:27Z,25.3216666666667,61.66,86.3333333333333,969
4785,2020-05-28T02:32:27Z,25.34,61.7683333333333,83.6666666666667,953.666666666667
4786,2020-05-28T02:02:27Z,25.375,61.74,83,948
4787,2020-05-28T01:32:27Z,25.3866666666667,61.74,79.8333333333333,927.833333333333
4788,2020-05-28T01:02:27Z,25.42,61.785,75.1666666666667,897.166666666667
4789,2020-05-28T00:32:27Z,25.4516666666667,61.7633333333333,73.1666666666667,885.166666666667
4790,2020-05-28T00:02:27Z,25.4783333333333,61.73,70.8333333333333,870.833333333334
4791,2020-05-27T23:32:27Z,25.505,61.5716666666667,68.3333333333333,851
4792,2020-05-27T23:02:27Z,25.535,61.5416666666667,65.1666666666667,832.166666666667
4793,2020-05-27T22:32:27Z,25.57,61.2016666666667,65.8333333333333,835.5
4794,2020-05-27T22:02:27Z,25.61,60.815,62.6666666666667,814.333333333333
4795,2020-05-27T21:32:27Z,25.63,60.4016666666667,60.6666666666667,800.166666666667
4796,2020-05-27T21:02:27Z,25.6583333333333,59.5333333333333,59.3333333333333,794.166666666667
4797,2020-05-27T20:32:27Z,25.6866666666667,58.7333333333333,56.6666666666667,777.333333333334
4798,2020-05-27T20:02:27Z,25.75,57.7833333333333,49.5,729.5
4799,2020-05-27T19:32:27Z,25.795,56.6816666666667,54.8333333333333,763.666666666667
4800,2020-05-27T19:02:27Z,25.8283333333333,55.5766666666667,62,809
4801,2020-05-27T18:32:27Z,25.88,55.0516666666667,58.6666666666667,789
4802,2020-05-27T18:02:27Z,25.9166666666667,54.7033333333333,49.1666666666667,726.833333333333
4803,2020-05-27T17:32:27Z,25.96,54.3183333333333,25.6666666666667,571.833333333333
4804,2020-05-27T17:02:27Z,26.0033333333333,53.8083333333333,15.5,504.666666666667
4805,2020-05-27T16:32:27Z,26.0433333333333,53.4983333333333,7,448.166666666667
